HER achieve_yes
HER affiliation_yes
HER anger_yes
HER anx_yes
HER cause_yes
HER certain_yes
HER differ_yes
HER discrep_yes
HER feel_yes
HER has_exclam
HER has_hashtag
HER hear_yes
HER is_authentic_yes
HER is_clout_no
HER is_tone_yes
HER low_wps
HER nonflu_yes
HER posemo_yes
HER power_yes
HER reward_yes
HER risk_yes
HER sad_yes
HER see_yes
HER swear_yes
HER tentat_yes
HER type_photo
LER assent_yes
LER few_sixltr
LER filler_yes
LER has_qmark
LER has_url
LER high_wps
LER insight_yes
LER is_analytic_no
LER is_analytic_yes
LER is_authentic_no
LER is_clout_yes
LER is_tone_no
LER many_sixltr
LER negemo_yes
LER netspeak_yes
LER type_event
LER type_link
LER type_status
LER type_video
